都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考
270008,,大阪府,,レールクラフト阿波座,,rail craft awaza,大阪府大阪市西区西本町 ３丁目１－１４ 松屋レジデンス１階レールクラフト阿波座様方,,34.6819192,135.4878836,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,黒石不動産株式会社,,Kuroishi real estate Co.CANMA Ltd.,大阪府大阪市　中央区玉造 １丁目６－１１ 黒石ビル,,34.6748181,135.5307278,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,おあしすデイサービス,,Oasis Nursing Care Center,大阪府三島郡島本町若山台２丁目 ６ 若山台中央団地３棟１０２号,,34.8903264,135.6589014,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,西村書店,,Nishimura book store,大阪府堺市西区浜寺石津町西３丁 ３－１ 西村ビル１階西村書店,,34.5598381,135.4524428,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,鉄板牛串アベ亭,,Teppanyaki Beef skewer izakayaCANMA Abetei,大阪府大阪市北区堂島 １－３－２８ 堂島センター１Ｆ　Ａ－４,,34.6968786,135.4977517,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ボディーショップニシオ,,Body Shop Nishio,大阪府八尾市高安町南５丁目 ２,,34.6139403,135.62817,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＭＯＤＥＮＡ,,MODENACANMA shoe manufacturer,大阪府大阪市西成区津守３丁目 ７－１６,,34.6374047,135.4815861,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社あいあい,,Aiai Co.CANMA Ltd.,大阪府大阪市淀川区三津屋北２丁目 １５－４５ テレーズ神崎川５１０号,,34.7301906,135.4694681,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,エクス・アン・プロバンス,,AIX EN PROVENCECANMA bakery shop,大阪府四條畷市岡山東１丁目 ６－８ ソフィア忍ケ丘１０１号,,34.7451672,135.6464744,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,阪南市観光協会,,Hannan City Tourist Association,大阪府阪南市尾崎町 ２丁目２－１１ 金谷ビル２０１,,34.3617039,135.2402647,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,鉄板焼きと牛ホルモン　ふくしま,,FukushimaCANMA Japanese style BBQ izakaya,大阪府大阪市中央区南久宝寺町 ４－７－２ 野崎ビル　１Ｆ,,34.6790611,135.4980578,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ダイキエンジニアリング,,Daiki Engineering Co.CANMA Ltd.,大阪府大阪市淀川区西中島４丁目 ５－１ 新栄ビル８Ａ号,,34.7272586,135.4972758,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,宗教法人千里ニュータウンバプテスト教会,,Senri New Town Baptist ChurchCANMA Religious Corporation,大阪府箕面市今宮３丁目 １１－３２ 宗教法人千里ニュータウンパブテスト教会,,34.8322297,135.4996103,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,北川整骨院,,Kitagawa Osteopathic Clinic,大阪府大阪市東淀川区北江口４丁目 １－１１ プレアール井高野２　１Ｆ,,34.7587783,135.5474514,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ミョンウォル,,Myeongwol Korean Restaurant,大阪府大阪市都島区東野田町 ３丁目１１－１５,,34.6986014,135.5341192,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,エバーリンクス株式会社,,Ever Links Co.CANMA Ltd.,大阪府大阪市西区南堀江４丁目 １７－１８ 原田ビル２０５号,,34.6728922,135.4842794,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ネックスエンジニアリング株式会社,,Nekkusu Engineeing Co.CANMA Ltd.,大阪府吹田市南吹田１丁目 １－１,,34.7530533,135.5128414,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,プラスワンジョイパーク泉ヶ丘店,,Plus One Shoe and Bag Repair Shop - Joypark Izumigaoka Store,大阪府堺市南区三原台１丁 １－３ ジョイパーク泉ケ丘１階１１０号,,34.4986178,135.5141742,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,吉村たばこ店,,Yoshimura Tabacco Shop,大阪府大阪市中央区東心斎橋１丁目 ８－１６ 吉村ビル１階,,34.6736039,135.5044217,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社タイガー珈琲,,Tiger Coffee Co.CANMA Ltd.,大阪府大阪市東成区深江北２丁目 １１－２９,,34.6752156,135.5587561,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,共立美容歯科梨沙クリニック,,Kyoritsu Esthetic Dentistry Risa Clinic,大阪府大阪市中央区西心斎橋 １丁目１－１３ 東邦ビル５階,,34.67484,135.4999383,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,医療法人南眼科,,Minami eye clinicCANMA medical corporation,大阪府枚方市渚南町　 ２４－１２,,34.8270475,135.6550778,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,社会福祉法人和貴会,,Incorporated Association Wakikai Social Services Organization,大阪府八尾市幸町２丁目 ４８－４ 市営店舗住宅８棟３号,,34.6472,135.6091992,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,麺創麺魂,,Mensomenkon Ramen Restaurant,大阪府吹田市垂水町 ３丁目－２４－１４ グリーンコーポ江坂第２　１１８号,,34.7598912,135.5012273,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ふれあいコミュニティーライフ,,Fureai Community Life Co.CANMA Ltd.,大阪府東大阪市今米１丁目 １８－３２,,34.6838689,135.6278439,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,宅配ＣＯＯＫ１２３枚方中央店,,Takuhai Cook 123 Meal Delivery - Hirakata Chuo Store,大阪府枚方市中宮西之町 ２５－８ 森本コーポ１０４号,,34.8167433,135.6631489,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,元島歯科医院,,Motojima dental clinic,大阪府東大阪市神田町 ３－２６,,34.6607442,135.6395986,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,高丘医院,,Takaoka clinic,大阪府東大阪市古箕輪１丁目 ３－４０,,34.6860519,135.6171586,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,Ｐａｔｉｓｓｅｒｉｅ＆Ｃａｆｅ　ｉｃｈｉｂｕｌｕ,,Patisserie & Cafe Ichibulu,大阪府大阪市西区新町 ２丁目－１３－３ 大阪西トラック会館　１階,,34.6780475,135.4922809,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,モルモル,,Mole Mole Pet Groomer,大阪府大阪市西区京町堀 ２丁目１４－１ 有恒メゾネットオフィス１号,,34.6849164,135.4905531,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,セラ・アンフィニ,,Cellar Infini Dining Bar,大阪府大阪市北区曾根崎新地１丁目 １－１６ クリスタル・コートビルＢ１階,,34.6968425,135.49946,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,阪南自動車整備工場,,Hannan Automobile Repair Shop,大阪府堺市中区深井清水町　 １７９７－２,,34.5343639,135.4879011,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,オダカメラ店,,Oda Camera Shop,大阪府貝塚市海塚　 ２５３ 蓬来ビル１階,,34.4455294,135.3569564,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,オネストコーポレイト株式会社,,Honest Corporate Co.CANMA Ltd.,大阪府大阪市中央区内本町２丁目 ４－１６ オフィスポート内本町ビル　１１０４号,,34.6837419,135.5120206,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＫＡＳＨＯコーヒービーンズギャラリー,,Kasho Coffee Beans Gallery,大阪府茨木市中穂積１丁目 １－３６ ライフステージ茨木ウエスト１Ｆ－１号,,34.8158742,135.5573453,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社久宝堂　本店,,Kyuhodo Co.CANMA Ltd.CANMA main shop,大阪府大阪市中央区安堂寺町２丁目 ６－２１ 有限会社久宝堂,,34.6758153,135.5126344,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,焼ふぐ優ふく北新地店,,Yakifugu YufukuCANMA KitashinchiCANMA izakaya,大阪府大阪市北区堂島１丁目 ３－３３ 新地萬年ビル１０８号,,34.6967842,135.4982794,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社美吉塗装工芸所,,Miyoshi Toso Kogeisho Co.CANMA Ltd.,大阪府東大阪市水走２丁目 １－４６ 美吉塗装工芸所様方,,34.6755228,135.6272356,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,大阪福祉タクシー総合配車センター,,Osaka welfare taxi dispatch control center,大阪府大阪市中央区博労町２丁目 ２－１３ 大阪堺筋ビル２階,,34.6781928,135.5061272,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,柿の木薬局天満店,,Kakinoki pharmacyCANMA tenma,大阪府大阪市北区天神橋４丁目 ８－２８,,34.7043947,135.5112672,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,インプルーブ株式会社,,IMPROVE Co.CANMA Ltd.,大阪府大阪市東成区深江北１丁目 ３－２９ 司ビル２階,,34.6787995,135.5561212,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,小川おとなこども歯科,,Ogawa Adult And Kids Dental Clinic,大阪府枚方市楠葉並木２丁目 ３０－１ くずはタワーシティＣ棟１階,,34.8603297,135.6791553,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＳＴＡＧＥ　三国ヶ丘,,Stage Mikunigaoka Beauty Parlor,大阪府堺市北区百舌鳥赤畑町１丁 １７－１ エクセル三国１階,,34.5620572,135.4912114,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社東洋商会,,TOYO TRADING CO.CANMALTD.,大阪府大阪市西区阿波座１丁目 ６－１ ＪＭＦビル７階,,34.6814553,135.4965697,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ほっかほっか亭　恵我之荘駅前店,,Hokkahokkatei Box Lunch Supplier Eganosho Ekimae Store,大阪府羽曳野市南恵我之荘８丁目 １－２,,34.5731436,135.5730339,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,国光自動車工業株式会社,,Kokko Jidosha Kogyo Co.CANMA Ltd.,大阪府大阪市平野区加美東６丁目 １５－３２,,34.6268022,135.5753575,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,守屋塗装株式会社,,Moriya Toso Co.CANMA Ltd.,大阪府摂津市新在家２丁目 ３１－４６,,34.7700433,135.5655833,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ハンジ修酒販,,Hanji Osamu Liquor Shop Co. Ltd.,大阪府高槻市氷室町２丁目 １－８,,34.8465131,135.5911606,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社カンバヤシ,,Kanbayashi Co.CANMA Ltd.,大阪府大阪市淀川区十三本町 １丁目１２‐１６　 メゾンシクロ６階,,34.7201,135.4794367,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,難関大学受験指導塾・志錐館,,SHISUIKANCANMA university preparatory school,大阪府大阪市北区中津１丁目 １８－１８ 若杉ビル８０３号,,34.7126708,135.4980122,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,紅虎軒天王寺ミオ店,,BenitorakenCANMA Tennoji MIOCANMA Chinese restaurant,大阪府大阪市天王寺区悲田院町 １０－３９ 天王寺ターミナルビルＭＩＯ１１階,,34.6467875,135.5145906,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,なんば南藤吉医院,,Namba Minami Fujiyoshi clinic,大阪府大阪市浪速区敷津西２丁目 １－８ インペリアル大国２階,,34.6565364,135.4974639,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,シャトレーゼ南住吉店,,ChateraiseCANMA MinamisumiyoshiCANMA patisserie,大阪府大阪市　住吉区南住吉４丁目 １５－１８,,34.6027152,135.5001161,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,そぽむうた・ｂｙ・ｔｉｒａｖｅｎｔｏ,,Sopomuuta by tiraventoCANMA hair salon,大阪府堺市西区鳳東町 １丁３４,,34.5314658,135.4593961,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,植田耕司司法書士事務所,,Koji UedaCANMA judicial scrivener's office,大阪府大阪市中央区谷町２丁目 ７－６ みのるビル６０１号,,34.6862308,135.5170011,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,伊藤敏株式会社,,ITO-TOSHI Co.CANMALtd,大阪府大阪市　旭区高殿２丁目 ２－２８,,34.7155204,135.5376688,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,タックス堺Ｉ・Ｃ,,TAX Sakai I.CCANMA car dealer,大阪府堺市中区平井 ７３６－１,,34.5178267,135.4895042,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,シアン,,Beauty Salon CYAN by artefice,大阪府大阪市北区堂島 ２丁目１－３９ 日食物産ビル３階,,34.6962172,135.4952611,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,かに道楽道頓堀本店,,Kani DorakuCANMA Dotombori main restaurantCANMA delicious crab cuisine,大阪府大阪市中央区道頓堀 １－６－１８,,34.6688436,135.5015053,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,一風堂長堀店,,IppudoCANMA NagahoriCANMA ramen restauran,大阪府大阪市中央区南船場３丁目 １１－２８ 辰野心斎橋ビル１階,,34.6766483,135.5011439,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,竹田クリニック,,Takeda Clinic,大阪府門真市野里町 ２－２３ スミレビル１階竹田クリニック様方,,34.7428231,135.6038281,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社サン空調,,Sun Kucho Co.CANMA Ltd.,大阪府大阪市北区本庄東 ２丁目１０－６ ホワイトガーデンハイツ１階,,34.7137653,135.5071317,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,佐井胃腸科肛門科,,Sai Gastroenterologist Proctology,大阪府藤井寺市岡 ２丁目１１－６,,34.5725356,135.5927411,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,医療法人小野山診療所,,Onoyama clinic,大阪府守口市本町 ２丁目５－３２ 小野山診療所,,34.7383253,135.5654258,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ヘアールームリセ（ｈａｉｒｒｏｏｍｌｉｓｅｅ）,,Hair room liseeCANMA hair salon,大阪府大阪市淀川区十三元今里１丁目 ６－１０,,34.7186453,135.4755925,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,藤井内科小児科,,Fujii Internal Medicine and Pediatrics,大阪府八尾市久宝寺１丁目 １－８,,34.6270303,135.5933286,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,社会福祉法人大阪市住之江区社会福祉協議会,,Osaka-shi Suminoe-ward social  welfare councilCANMA social welfare corporation,大阪府大阪市住之江区御崎３丁目 １－１７ 住之江区役所４階,,34.6096836,135.4826981,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,岡島内科クリニック,,Okajima Internal Medicine Clinic,大阪府吹田市津雲台１丁目 ２－Ｄ－９ 南千里ビル２階２０１号岡島内科クリニック,,34.7941317,135.5081861,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,グロワール,,GloireCANMA bakery shop,大阪府大阪市　旭区大宮３丁目 １８－２１,,34.7243575,135.5485025,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,西向寺,,Saikoji temple,大阪府守口市大日町 ２丁目１７－１４,,34.7529633,135.5787106,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,門川技建興業株式会社,,Kadokawa Giken Kogyo Co.CANMA Ltd.,大阪府大阪市淀川区塚本３丁目 １－３５ ＥＰＯ北野レジデンス４０５号,,34.7163814,135.4754564,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ナイトマーケット,,Night MarketCANMA izakaya,大阪府大阪市福島区福島７丁目 ２２－１３,,34.7010672,135.4868444,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ヒゼン,,HIZEN Co.CANMA Ltd.,大阪府大阪市中央区北久宝寺町２丁目 ５－５ ロベルビル７階,,34.6800611,135.5043494,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,うえのメンタルクリニック,,Ueno Mental Clinic,大阪府大阪市東成区東小橋１丁目 ９－１９ ＪＲ玉造駅ＮＫビル６階,,34.6734208,135.5330889,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,藤本クリニック,,Fujimoto clinic,大阪府大阪市西区立売堀３丁目 ２－１ 第二エム・エスビル２階,,34.6805108,135.4904253,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,なんばみなとメンタルクリニック,,Namba Minato Mental clinic,大阪府大阪市浪速区湊町２丁目 ２－２２ アーベインなんばウエスト１階,,34.6638881,135.4942564,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社縄間組,,Nawamagumi Co.CANMA Ltd.,大阪府松原市田井城６丁目 ２９１－１ 株式会社縄間組,,34.583795,135.5461761,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,奴井和幸事務所,,Nui Kazuyuki Office,大阪府堺市北区長曽根町 ２２１３－１,,34.5655297,135.5028964,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,高見フローラルタウンブロッサムコート３２,,Takami floral town blossom court 32,大阪府大阪市此花区高見１丁目 ３－３２ ブロッサムコート３２１階１００号,,34.6910206,135.4611464,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社久津運送店,,HISATSU UNSOUTEN CO.CANMALTD.,大阪府大阪市西淀川区御幣島５丁目 １６,,34.7228192,135.457725,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,花ごよみ,,HanagoyomiCANMA flower shop,大阪府大阪市此花区春日出北１丁目 １５－６,,34.6827239,135.4495425,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,鶏まる,,Torimaru Restaurant,大阪府箕面市船場西１丁目 ８－９ 箕面船場ビル地下１階Ａ号,,34.8231528,135.4877058,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
